method,feature_space,value_view,model_a,model_b,spearman,kendall,top1_agreement,top3_jaccard,sign_agreement,cosine_similarity
integrated_gradients,proxy_concept_vmd,absolute,run_11_init_41_order_2003,run_21_init_79_order_3007,0.8144999999999999,0.7133333333333334,0.6416666666666667,0.875,1.0,0.9703144945553667
integrated_gradients,proxy_concept_vmd,absolute,run_11_init_41_order_2003,run_22_init_83_order_1001,0.8311666666666665,0.7373333333333333,0.665,0.8725,1.0,0.9747105797957524
integrated_gradients,proxy_concept_vmd,absolute,run_11_init_41_order_2003,run_23_init_83_order_2003,0.8666666666666663,0.7756666666666666,0.6766666666666666,0.85,1.0,0.9810947443126683
integrated_gradients,proxy_concept_vmd,absolute,run_11_init_41_order_2003,run_24_init_83_order_3007,0.8489999999999998,0.7596666666666666,0.6833333333333333,0.8858333333333334,1.0,0.976800483095914
integrated_gradients,proxy_concept_vmd,absolute,run_11_init_41_order_2003,run_25_init_97_order_1001,0.8206666666666664,0.7253333333333333,0.5616666666666666,0.8708333333333333,1.0,0.9682220311339389
integrated_gradients,proxy_concept_vmd,absolute,run_11_init_41_order_2003,run_26_init_97_order_2003,0.8479999999999999,0.7556666666666666,0.6316666666666667,0.8791666666666667,1.0,0.9732707402993238
integrated_gradients,proxy_concept_vmd,absolute,run_11_init_41_order_2003,run_27_init_97_order_3007,0.8489999999999998,0.756,0.625,0.8791666666666667,1.0,0.9737091913614063
integrated_gradients,proxy_concept_vmd,absolute,run_11_init_41_order_2003,run_28_init_109_order_1001,0.7443333333333331,0.625,0.45666666666666667,0.8166666666666667,1.0,0.9587441649465662
integrated_gradients,proxy_concept_vmd,absolute,run_11_init_41_order_2003,run_29_init_109_order_2003,0.7561666666666665,0.645,0.5133333333333333,0.815,1.0,0.9605076196880291
integrated_gradients,proxy_concept_vmd,absolute,run_11_init_41_order_2003,run_30_init_109_order_3007,0.7541666666666664,0.635,0.5133333333333333,0.817,1.0,0.9648647529210289
integrated_gradients,proxy_concept_vmd,absolute,run_12_init_41_order_3007,run_13_init_53_order_1001,0.7978333333333332,0.6873333333333332,0.6733333333333333,0.7753333333333333,1.0,0.9693617864597184
integrated_gradients,proxy_concept_vmd,absolute,run_12_init_41_order_3007,run_14_init_53_order_2003,0.7894999999999998,0.6796666666666666,0.675,0.7739999999999999,1.0,0.9696474472832438
integrated_gradients,proxy_concept_vmd,absolute,run_12_init_41_order_3007,run_15_init_53_order_3007,0.7923333333333331,0.6829999999999999,0.6583333333333333,0.8098333333333333,1.0,0.9677292108445219
integrated_gradients,proxy_concept_vmd,absolute,run_12_init_41_order_3007,run_16_init_67_order_1001,0.8003333333333331,0.6943333333333334,0.6666666666666666,0.8025,1.0,0.9757334850942163
integrated_gradients,proxy_concept_vmd,absolute,run_12_init_41_order_3007,run_17_init_67_order_2003,0.8049999999999998,0.698,0.7116666666666667,0.7933333333333333,1.0,0.9749780481885426
integrated_gradients,proxy_concept_vmd,absolute,run_12_init_41_order_3007,run_18_init_67_order_3007,0.8026666666666665,0.7046666666666666,0.5716666666666667,0.8341666666666666,1.0,0.9716449162352319
integrated_gradients,proxy_concept_vmd,absolute,run_12_init_41_order_3007,run_19_init_79_order_1001,0.7801666666666666,0.6783333333333333,0.5733333333333334,0.8616666666666667,1.0,0.9660367790176811
integrated_gradients,proxy_concept_vmd,absolute,run_12_init_41_order_3007,run_20_init_79_order_2003,0.7893333333333332,0.689,0.5683333333333334,0.8733333333333333,1.0,0.9667830835749186
integrated_gradients,proxy_concept_vmd,absolute,run_12_init_41_order_3007,run_21_init_79_order_3007,0.8096666666666665,0.71,0.6216666666666667,0.875,1.0,0.9713017591764613
integrated_gradients,proxy_concept_vmd,absolute,run_12_init_41_order_3007,run_22_init_83_order_1001,0.8361666666666665,0.744,0.66,0.875,1.0,0.976260435478869
integrated_gradients,proxy_concept_vmd,absolute,run_12_init_41_order_3007,run_23_init_83_order_2003,0.8656666666666665,0.7756666666666666,0.67,0.8541666666666666,1.0,0.9802412978704145
integrated_gradients,proxy_concept_vmd,absolute,run_12_init_41_order_3007,run_24_init_83_order_3007,0.8543333333333332,0.7669999999999999,0.69,0.8833333333333333,1.0,0.9780973320794776
integrated_gradients,proxy_concept_vmd,absolute,run_12_init_41_order_3007,run_25_init_97_order_1001,0.8118333333333332,0.7146666666666666,0.5616666666666666,0.8508333333333333,1.0,0.9675137039281795
integrated_gradients,proxy_concept_vmd,absolute,run_12_init_41_order_3007,run_26_init_97_order_2003,0.8366666666666663,0.741,0.6233333333333333,0.86,1.0,0.9719277776957658
integrated_gradients,proxy_concept_vmd,absolute,run_12_init_41_order_3007,run_27_init_97_order_3007,0.8376666666666666,0.74,0.6183333333333333,0.8541666666666666,1.0,0.9726115588536637
integrated_gradients,proxy_concept_vmd,absolute,run_12_init_41_order_3007,run_28_init_109_order_1001,0.7391666666666665,0.6203333333333334,0.4716666666666667,0.8053333333333333,1.0,0.9593980407187871
integrated_gradients,proxy_concept_vmd,absolute,run_12_init_41_order_3007,run_29_init_109_order_2003,0.7466666666666665,0.635,0.515,0.8078333333333333,1.0,0.9610143470947647
integrated_gradients,proxy_concept_vmd,absolute,run_12_init_41_order_3007,run_30_init_109_order_3007,0.7469999999999999,0.629,0.525,0.8145,1.0,0.9648933952650115
integrated_gradients,proxy_concept_vmd,absolute,run_13_init_53_order_1001,run_14_init_53_order_2003,0.9758333333333331,0.9536666666666668,0.955,0.9658333333333333,1.0,0.9987077007669579
integrated_gradients,proxy_concept_vmd,absolute,run_13_init_53_order_1001,run_15_init_53_order_3007,0.9011666666666666,0.835,0.8733333333333333,0.8508333333333333,1.0,0.989942767055893
integrated_gradients,proxy_concept_vmd,absolute,run_13_init_53_order_1001,run_16_init_67_order_1001,0.7861666666666665,0.6723333333333333,0.5583333333333333,0.8056666666666666,1.0,0.96655599075534
integrated_gradients,proxy_concept_vmd,absolute,run_13_init_53_order_1001,run_17_init_67_order_2003,0.8401666666666665,0.7406666666666666,0.625,0.8591666666666666,1.0,0.9734371872241265
integrated_gradients,proxy_concept_vmd,absolute,run_13_init_53_order_1001,run_18_init_67_order_3007,0.7461666666666664,0.6246666666666667,0.45166666666666666,0.7789999999999999,1.0,0.9557476749876859
integrated_gradients,proxy_concept_vmd,absolute,run_13_init_53_order_1001,run_19_init_79_order_1001,0.7394999999999998,0.6403333333333333,0.7466666666666667,0.7108333333333333,1.0,0.9645299763296556
integrated_gradients,proxy_concept_vmd,absolute,run_13_init_53_order_1001,run_20_init_79_order_2003,0.7563333333333332,0.6603333333333333,0.7383333333333333,0.7223333333333333,1.0,0.9656082844451452
integrated_gradients,proxy_concept_vmd,absolute,run_13_init_53_order_1001,run_21_init_79_order_3007,0.7686666666666665,0.6746666666666666,0.7766666666666666,0.7251666666666667,1.0,0.9693228857439657
integrated_gradients,proxy_concept_vmd,absolute,run_13_init_53_order_1001,run_22_init_83_order_1001,0.766833333333333,0.6579999999999999,0.62,0.7323333333333333,1.0,0.9668216195367415
integrated_gradients,proxy_concept_vmd,absolute,run_13_init_53_order_1001,run_23_init_83_order_2003,0.8718333333333331,0.7843333333333333,0.68,0.8558333333333333,1.0,0.9805916791044796
integrated_gradients,proxy_concept_vmd,absolute,run_13_init_53_order_1001,run_24_init_83_order_3007,0.8001666666666665,0.6923333333333332,0.615,0.7673333333333333,1.0,0.9700793518458056
integrated_gradients,proxy_concept_vmd,absolute,run_13_init_53_order_1001,run_25_init_97_order_1001,0.8038333333333332,0.7053333333333334,0.64,0.7765,1.0,0.9609386409569557
integrated_gradients,proxy_concept_vmd,absolute,run_13_init_53_order_1001,run_26_init_97_order_2003,0.7921666666666665,0.6883333333333334,0.725,0.7581666666666667,1.0,0.9608413950965508
integrated_gradients,proxy_concept_vmd,absolute,run_13_init_53_order_1001,run_27_init_97_order_3007,0.8139999999999998,0.7173333333333333,0.7383333333333333,0.7731666666666667,1.0,0.965985518289148
integrated_gradients,proxy_concept_vmd,absolute,run_13_init_53_order_1001,run_28_init_109_order_1001,0.6856666666666664,0.5536666666666668,0.4116666666666667,0.744,1.0,0.9492545416923465
integrated_gradients,proxy_concept_vmd,absolute,run_13_init_53_order_1001,run_29_init_109_order_2003,0.7378333333333332,0.6203333333333333,0.545,0.7615,1.0,0.9573471278675417
integrated_gradients,proxy_concept_vmd,absolute,run_13_init_53_order_1001,run_30_init_109_order_3007,0.7569999999999998,0.6343333333333333,0.5066666666666667,0.7945,1.0,0.9619292622791812
integrated_gradients,proxy_concept_vmd,absolute,run_14_init_53_order_2003,run_15_init_53_order_3007,0.9099999999999998,0.848,0.8483333333333334,0.8666666666666667,1.0,0.9910971590289633
integrated_gradients,proxy_concept_vmd,absolute,run_14_init_53_order_2003,run_16_init_67_order_1001,0.7929999999999998,0.6813333333333332,0.57,0.817,1.0,0.9710503216483944
integrated_gradients,proxy_concept_vmd,absolute,run_14_init_53_order_2003,run_17_init_67_order_2003,0.8456666666666665,0.7536666666666666,0.65,0.8716666666666667,1.0,0.9777529946180672
integrated_gradients,proxy_concept_vmd,absolute,run_14_init_53_order_2003,run_18_init_67_order_3007,0.7516666666666665,0.631,0.4633333333333333,0.7861666666666667,1.0,0.9611655698215661
integrated_gradients,proxy_concept_vmd,absolute,run_14_init_53_order_2003,run_19_init_79_order_1001,0.7363333333333331,0.6393333333333334,0.7216666666666667,0.713,1.0,0.9664605830350581
integrated_gradients,proxy_concept_vmd,absolute,run_14_init_53_order_2003,run_20_init_79_order_2003,0.7549999999999998,0.6579999999999999,0.71,0.7256666666666667,1.0,0.9680816024025964
integrated_gradients,proxy_concept_vmd,absolute,run_14_init_53_order_2003,run_21_init_79_order_3007,0.7658333333333331,0.6729999999999999,0.755,0.7313333333333334,1.0,0.971517558836786
integrated_gradients,proxy_concept_vmd,absolute,run_14_init_53_order_2003,run_22_init_83_order_1001,0.7619999999999998,0.6543333333333333,0.6266666666666667,0.7323333333333333,1.0,0.970545625752913
integrated_gradients,proxy_concept_vmd,absolute,run_14_init_53_order_2003,run_23_init_83_order_2003,0.8643333333333332,0.7766666666666666,0.7066666666666667,0.8483333333333334,1.0,0.9835977820153933
integrated_gradients,proxy_concept_vmd,absolute,run_14_init_53_order_2003,run_24_init_83_order_3007,0.7941666666666665,0.6873333333333332,0.62,0.7665,1.0,0.9738922030755917
integrated_gradients,proxy_concept_vmd,absolute,run_14_init_53_order_2003,run_25_init_97_order_1001,0.8044999999999998,0.707,0.63,0.7828333333333333,1.0,0.9622899213646732
integrated_gradients,proxy_concept_vmd,absolute,run_14_init_53_order_2003,run_26_init_97_order_2003,0.7899999999999998,0.688,0.7066666666666667,0.7645,1.0,0.9614290363113821
integrated_gradients,proxy_concept_vmd,absolute,run_14_init_53_order_2003,run_27_init_97_order_3007,0.8126666666666665,0.7183333333333334,0.72,0.7795,1.0,0.966429070951588
integrated_gradients,proxy_concept_vmd,absolute,run_14_init_53_order_2003,run_28_init_109_order_1001,0.6973333333333331,0.5673333333333332,0.425,0.7528333333333334,1.0,0.9551870272694675
integrated_gradients,proxy_concept_vmd,absolute,run_14_init_53_order_2003,run_29_init_109_order_2003,0.7489999999999998,0.6319999999999999,0.5433333333333333,0.7703333333333333,1.0,0.9621926732989747
integrated_gradients,proxy_concept_vmd,absolute,run_14_init_53_order_2003,run_30_init_109_order_3007,0.7724999999999999,0.6513333333333332,0.5183333333333333,0.8086666666666666,1.0,0.9675966958755413
integrated_gradients,proxy_concept_vmd,absolute,run_15_init_53_order_3007,run_16_init_67_order_1001,0.8328333333333331,0.7333333333333333,0.5766666666666667,0.8775,1.0,0.9767641604013336
integrated_gradients,proxy_concept_vmd,absolute,run_15_init_53_order_3007,run_17_init_67_order_2003,0.8376666666666664,0.7456666666666666,0.6,0.8728333333333335,1.0,0.9750135215858362
integrated_gradients,proxy_concept_vmd,absolute,run_15_init_53_order_3007,run_18_init_67_order_3007,0.806333333333333,0.6976666666666667,0.495,0.8783333333333333,1.0,0.9695789166575617
integrated_gradients,proxy_concept_vmd,absolute,run_15_init_53_order_3007,run_19_init_79_order_1001,0.8078333333333331,0.72,0.7816666666666666,0.7936666666666666,1.0,0.9774653814448917
integrated_gradients,proxy_concept_vmd,absolute,run_15_init_53_order_3007,run_20_init_79_order_2003,0.8234999999999998,0.7393333333333333,0.7716666666666666,0.8083333333333333,1.0,0.9793370896597628
integrated_gradients,proxy_concept_vmd,absolute,run_15_init_53_order_3007,run_21_init_79_order_3007,0.8298333333333331,0.7436666666666667,0.7966666666666666,0.8153333333333334,1.0,0.97997554382036
integrated_gradients,proxy_concept_vmd,absolute,run_15_init_53_order_3007,run_22_init_83_order_1001,0.8019999999999998,0.7056666666666667,0.6366666666666667,0.8048333333333333,1.0,0.9746737794174375
integrated_gradients,proxy_concept_vmd,absolute,run_15_init_53_order_3007,run_23_init_83_order_2003,0.8179999999999997,0.716,0.625,0.8258333333333333,1.0,0.9715444170371182
integrated_gradients,proxy_concept_vmd,absolute,run_15_init_53_order_3007,run_24_init_83_order_3007,0.8286666666666664,0.7333333333333333,0.6333333333333333,0.8295,1.0,0.9771853660228317
integrated_gradients,proxy_concept_vmd,absolute,run_15_init_53_order_3007,run_25_init_97_order_1001,0.8611666666666665,0.7736666666666665,0.65,0.8683333333333333,1.0,0.9752230559220588
integrated_gradients,proxy_concept_vmd,absolute,run_15_init_53_order_3007,run_26_init_97_order_2003,0.8438333333333331,0.7466666666666667,0.7233333333333334,0.8566666666666667,1.0,0.9742996292574935
integrated_gradients,proxy_concept_vmd,absolute,run_15_init_53_order_3007,run_27_init_97_order_3007,0.8634999999999998,0.7763333333333332,0.7366666666666667,0.8691666666666666,1.0,0.9784879200648474
integrated_gradients,proxy_concept_vmd,absolute,run_15_init_53_order_3007,run_28_init_109_order_1001,0.7753333333333331,0.6573333333333333,0.4666666666666667,0.8341666666666666,1.0,0.9704019969222454
integrated_gradients,proxy_concept_vmd,absolute,run_15_init_53_order_3007,run_29_init_109_order_2003,0.8274999999999998,0.7266666666666667,0.61,0.8475,1.0,0.9770681014362951
integrated_gradients,proxy_concept_vmd,absolute,run_15_init_53_order_3007,run_30_init_109_order_3007,0.8334999999999998,0.7286666666666667,0.555,0.8725,1.0,0.9782008774791664
integrated_gradients,proxy_concept_vmd,absolute,run_16_init_67_order_1001,run_17_init_67_order_2003,0.9129999999999999,0.8496666666666666,0.8333333333333334,0.9033333333333333,1.0,0.9948815646730649
integrated_gradients,proxy_concept_vmd,absolute,run_16_init_67_order_1001,run_18_init_67_order_3007,0.9084999999999999,0.843,0.8016666666666666,0.9158333333333334,1.0,0.9955633772200865
integrated_gradients,proxy_concept_vmd,absolute,run_16_init_67_order_1001,run_19_init_79_order_1001,0.7254999999999998,0.6179999999999999,0.5616666666666666,0.7775,1.0,0.9716779711321883
integrated_gradients,proxy_concept_vmd,absolute,run_16_init_67_order_1001,run_20_init_79_order_2003,0.7476666666666665,0.6413333333333333,0.5616666666666666,0.7933333333333333,1.0,0.9753361694979916
integrated_gradients,proxy_concept_vmd,absolute,run_16_init_67_order_1001,run_21_init_79_order_3007,0.7521666666666665,0.6423333333333333,0.5683333333333334,0.7908333333333334,1.0,0.9760292747684143
integrated_gradients,proxy_concept_vmd,absolute,run_16_init_67_order_1001,run_22_init_83_order_1001,0.753833333333333,0.6423333333333333,0.5933333333333334,0.7818333333333334,1.0,0.9734361141842897
integrated_gradients,proxy_concept_vmd,absolute,run_16_init_67_order_1001,run_23_init_83_order_2003,0.7738333333333332,0.6606666666666666,0.6383333333333333,0.7939999999999999,1.0,0.9732177967419352
integrated_gradients,proxy_concept_vmd,absolute,run_16_init_67_order_1001,run_24_init_83_order_3007,0.7833333333333331,0.6719999999999999,0.625,0.8023333333333333,1.0,0.9771005316720848
integrated_gradients,proxy_concept_vmd,absolute,run_16_init_67_order_1001,run_25_init_97_order_1001,0.8223333333333331,0.719,0.5816666666666667,0.8641666666666666,1.0,0.9806160709029488
integrated_gradients,proxy_concept_vmd,absolute,run_16_init_67_order_1001,run_26_init_97_order_2003,0.8273333333333331,0.7233333333333334,0.5966666666666667,0.8658333333333333,1.0,0.9820659657200488
integrated_gradients,proxy_concept_vmd,absolute,run_16_init_67_order_1001,run_27_init_97_order_3007,0.8313333333333331,0.729,0.5933333333333334,0.8716666666666667,1.0,0.9816942163250405
integrated_gradients,proxy_concept_vmd,absolute,run_16_init_67_order_1001,run_28_init_109_order_1001,0.8374999999999998,0.7426666666666666,0.5933333333333334,0.8866666666666667,1.0,0.9859201397433194
integrated_gradients,proxy_concept_vmd,absolute,run_16_init_67_order_1001,run_29_init_109_order_2003,0.8504999999999997,0.7613333333333333,0.6033333333333334,0.885,1.0,0.9861693064072377
integrated_gradients,proxy_concept_vmd,absolute,run_16_init_67_order_1001,run_30_init_109_order_3007,0.8743333333333332,0.79,0.6133333333333333,0.9166666666666666,1.0,0.9903288489174649
integrated_gradients,proxy_concept_vmd,absolute,run_17_init_67_order_2003,run_18_init_67_order_3007,0.8484999999999997,0.7553333333333332,0.7066666666666667,0.8616666666666667,1.0,0.9869996357594535
integrated_gradients,proxy_concept_vmd,absolute,run_17_init_67_order_2003,run_19_init_79_order_1001,0.6844999999999999,0.5743333333333334,0.5716666666666667,0.7381666666666666,1.0,0.9642716914621413
integrated_gradients,proxy_concept_vmd,absolute,run_17_init_67_order_2003,run_20_init_79_order_2003,0.7111666666666665,0.6023333333333334,0.5716666666666667,0.7573333333333333,1.0,0.9687370289905055
integrated_gradients,proxy_concept_vmd,absolute,run_17_init_67_order_2003,run_21_init_79_order_3007,0.7188333333333331,0.6066666666666667,0.6016666666666667,0.7575,1.0,0.9704865402965425
integrated_gradients,proxy_concept_vmd,absolute,run_17_init_67_order_2003,run_22_init_83_order_1001,0.7329999999999999,0.622,0.58,0.7528333333333334,1.0,0.968456677288924
integrated_gradients,proxy_concept_vmd,absolute,run_17_init_67_order_2003,run_23_init_83_order_2003,0.8216666666666664,0.7196666666666666,0.6883333333333334,0.8228333333333333,1.0,0.9790744492369363
integrated_gradients,proxy_concept_vmd,absolute,run_17_init_67_order_2003,run_24_init_83_order_3007,0.7743333333333332,0.6656666666666666,0.6116666666666667,0.7811666666666667,1.0,0.9735174235301296
integrated_gradients,proxy_concept_vmd,absolute,run_17_init_67_order_2003,run_25_init_97_order_1001,0.8049999999999998,0.6986666666666667,0.5866666666666667,0.8325,1.0,0.9751622553660286
integrated_gradients,proxy_concept_vmd,absolute,run_17_init_67_order_2003,run_26_init_97_order_2003,0.7948333333333331,0.6816666666666666,0.62,0.8216666666666667,1.0,0.9758891974269613
integrated_gradients,proxy_concept_vmd,absolute,run_17_init_67_order_2003,run_27_init_97_order_3007,0.8068333333333331,0.6993333333333333,0.6133333333333333,0.8333333333333334,1.0,0.9763818825893092
integrated_gradients,proxy_concept_vmd,absolute,run_17_init_67_order_2003,run_28_init_109_order_1001,0.7749999999999998,0.6596666666666667,0.5216666666666666,0.8275,1.0,0.976425552166664
integrated_gradients,proxy_concept_vmd,absolute,run_17_init_67_order_2003,run_29_init_109_order_2003,0.8023333333333331,0.6969999999999998,0.5516666666666666,0.8475,1.0,0.9783049122778008
integrated_gradients,proxy_concept_vmd,absolute,run_17_init_67_order_2003,run_30_init_109_order_3007,0.8384999999999998,0.739,0.5966666666666667,0.88,1.0,0.9844722417127256
integrated_gradients,proxy_concept_vmd,absolute,run_18_init_67_order_3007,run_19_init_79_order_1001,0.7671666666666664,0.657,0.5066666666666667,0.8366666666666667,1.0,0.9731872209801099
integrated_gradients,proxy_concept_vmd,absolute,run_18_init_67_order_3007,run_20_init_79_order_2003,0.7886666666666664,0.6816666666666666,0.5166666666666667,0.8516666666666667,1.0,0.9765952100265349
integrated_gradients,proxy_concept_vmd,absolute,run_18_init_67_order_3007,run_21_init_79_order_3007,0.7863333333333332,0.676,0.5033333333333333,0.8491666666666666,1.0,0.976444809989931
integrated_gradients,proxy_concept_vmd,absolute,run_18_init_67_order_3007,run_22_init_83_order_1001,0.7856666666666664,0.676,0.555,0.8384999999999999,1.0,0.9758564528672101
integrated_gradients,proxy_concept_vmd,absolute,run_18_init_67_order_3007,run_23_init_83_order_2003,0.7636666666666666,0.6496666666666666,0.5533333333333333,0.8006666666666666,1.0,0.9690225150190952
integrated_gradients,proxy_concept_vmd,absolute,run_18_init_67_order_3007,run_24_init_83_order_3007,0.8081666666666666,0.7036666666666667,0.5916666666666667,0.8548333333333333,1.0,0.978594178352248
integrated_gradients,proxy_concept_vmd,absolute,run_18_init_67_order_3007,run_25_init_97_order_1001,0.8469999999999996,0.7546666666666667,0.5716666666666667,0.9016666666666666,1.0,0.9792755760939087
integrated_gradients,proxy_concept_vmd,absolute,run_18_init_67_order_3007,run_26_init_97_order_2003,0.8413333333333332,0.7463333333333334,0.5533333333333333,0.9058333333333334,1.0,0.9793776451356382
integrated_gradients,proxy_concept_vmd,absolute,run_18_init_67_order_3007,run_27_init_97_order_3007,0.8421666666666665,0.7486666666666666,0.5483333333333333,0.9075,1.0,0.9787311159535015
integrated_gradients,proxy_concept_vmd,absolute,run_18_init_67_order_3007,run_28_init_109_order_1001,0.8491666666666665,0.753,0.615,0.8875,1.0,0.9857015682060696
integrated_gradients,proxy_concept_vmd,absolute,run_18_init_67_order_3007,run_29_init_109_order_2003,0.8414999999999998,0.7423333333333333,0.6066666666666667,0.8775,1.0,0.9840134299081992
integrated_gradients,proxy_concept_vmd,absolute,run_18_init_67_order_3007,run_30_init_109_order_3007,0.846333333333333,0.7463333333333333,0.605,0.8925,1.0,0.9873363507384186
integrated_gradients,proxy_concept_vmd,absolute,run_19_init_79_order_1001,run_20_init_79_order_2003,0.9661666666666664,0.9373333333333332,0.93,0.9641666666666666,1.0,0.9988373620617312
integrated_gradients,proxy_concept_vmd,absolute,run_19_init_79_order_1001,run_21_init_79_order_3007,0.9673333333333332,0.9396666666666665,0.925,0.9625,1.0,0.998833306854405
integrated_gradients,proxy_concept_vmd,absolute,run_19_init_79_order_1001,run_22_init_83_order_1001,0.8229999999999998,0.7336666666666667,0.5816666666666667,0.9056666666666666,1.0,0.9806870568595034
integrated_gradients,proxy_concept_vmd,absolute,run_19_init_79_order_1001,run_23_init_83_order_2003,0.7261666666666665,0.616,0.555,0.7733333333333333,1.0,0.9647022829813428
integrated_gradients,proxy_concept_vmd,absolute,run_19_init_79_order_1001,run_24_init_83_order_3007,0.8141666666666665,0.7233333333333334,0.575,0.8886666666666667,1.0,0.9787808153459484
integrated_gradients,proxy_concept_vmd,absolute,run_19_init_79_order_1001,run_25_init_97_order_1001,0.8379999999999999,0.7516666666666667,0.6983333333333334,0.8583333333333333,1.0,0.9738207439649695
integrated_gradients,proxy_concept_vmd,absolute,run_19_init_79_order_1001,run_26_init_97_order_2003,0.8519999999999999,0.7659999999999999,0.7583333333333333,0.8691666666666666,1.0,0.9730324769146709
integrated_gradients,proxy_concept_vmd,absolute,run_19_init_79_order_1001,run_27_init_97_order_3007,0.8466666666666663,0.7603333333333333,0.7483333333333333,0.8608333333333333,1.0,0.9752025516543461
integrated_gradients,proxy_concept_vmd,absolute,run_19_init_79_order_1001,run_28_init_109_order_1001,0.7568333333333331,0.64,0.5116666666666667,0.8108333333333333,1.0,0.9772511787427336
integrated_gradients,proxy_concept_vmd,absolute,run_19_init_79_order_1001,run_29_init_109_order_2003,0.7734999999999999,0.6693333333333333,0.6333333333333333,0.7995,1.0,0.9787176745862054
integrated_gradients,proxy_concept_vmd,absolute,run_19_init_79_order_1001,run_30_init_109_order_3007,0.7393333333333332,0.6233333333333333,0.5616666666666666,0.7856666666666666,1.0,0.9765016428626878
integrated_gradients,proxy_concept_vmd,absolute,run_20_init_79_order_2003,run_21_init_79_order_3007,0.9674999999999998,0.9396666666666665,0.8966666666666666,0.9741666666666666,1.0,0.9986304345286747
integrated_gradients,proxy_concept_vmd,absolute,run_20_init_79_order_2003,run_22_init_83_order_1001,0.8256666666666664,0.737,0.565,0.9039999999999999,1.0,0.9810170042888345
integrated_gradients,proxy_concept_vmd,absolute,run_20_init_79_order_2003,run_23_init_83_order_2003,0.7408333333333331,0.6353333333333333,0.545,0.783,1.0,0.9660780732785206
integrated_gradients,proxy_concept_vmd,absolute,run_20_init_79_order_2003,run_24_init_83_order_3007,0.8211666666666666,0.732,0.5583333333333333,0.8911666666666668,1.0,0.9800065797797632
integrated_gradients,proxy_concept_vmd,absolute,run_20_init_79_order_2003,run_25_init_97_order_1001,0.8596666666666666,0.7783333333333332,0.715,0.8708333333333333,1.0,0.9769286735458457
integrated_gradients,proxy_concept_vmd,absolute,run_20_init_79_order_2003,run_26_init_97_order_2003,0.8666666666666667,0.7833333333333333,0.775,0.88,1.0,0.9756767929075867
integrated_gradients,proxy_concept_vmd,absolute,run_20_init_79_order_2003,run_27_init_97_order_3007,0.8618333333333332,0.7776666666666666,0.7516666666666667,0.8716666666666667,1.0,0.9776433073009567
integrated_gradients,proxy_concept_vmd,absolute,run_20_init_79_order_2003,run_28_init_109_order_1001,0.7796666666666665,0.6633333333333333,0.5383333333333333,0.8258333333333333,1.0,0.9806563902684877
integrated_gradients,proxy_concept_vmd,absolute,run_20_init_79_order_2003,run_29_init_109_order_2003,0.7969999999999999,0.6933333333333334,0.6616666666666666,0.8108333333333333,1.0,0.9823492012093933
integrated_gradients,proxy_concept_vmd,absolute,run_20_init_79_order_2003,run_30_init_109_order_3007,0.7626666666666665,0.6493333333333333,0.585,0.7983333333333333,1.0,0.9801386152833127
integrated_gradients,proxy_concept_vmd,absolute,run_21_init_79_order_3007,run_22_init_83_order_1001,0.8369999999999997,0.7486666666666667,0.6083333333333333,0.9056666666666666,1.0,0.983036185716018
integrated_gradients,proxy_concept_vmd,absolute,run_21_init_79_order_3007,run_23_init_83_order_2003,0.7589999999999998,0.6516666666666666,0.5916666666666667,0.786,1.0,0.9707995103190535
integrated_gradients,proxy_concept_vmd,absolute,run_21_init_79_order_3007,run_24_init_83_order_3007,0.8318333333333331,0.7416666666666667,0.6016666666666667,0.8936666666666667,1.0,0.9818246035441515
integrated_gradients,proxy_concept_vmd,absolute,run_21_init_79_order_3007,run_25_init_97_order_1001,0.8518333333333332,0.7653333333333332,0.6866666666666666,0.8658333333333333,1.0,0.9748362549566881
integrated_gradients,proxy_concept_vmd,absolute,run_21_init_79_order_3007,run_26_init_97_order_2003,0.8644999999999997,0.7803333333333332,0.7566666666666667,0.8766666666666667,1.0,0.9743881694127392
integrated_gradients,proxy_concept_vmd,absolute,run_21_init_79_order_3007,run_27_init_97_order_3007,0.8608333333333331,0.7766666666666666,0.7466666666666667,0.8675,1.0,0.9766321141421482
integrated_gradients,proxy_concept_vmd,absolute,run_21_init_79_order_3007,run_28_init_109_order_1001,0.7661666666666666,0.6456666666666666,0.4866666666666667,0.8208333333333333,1.0,0.9780592360859343
integrated_gradients,proxy_concept_vmd,absolute,run_21_init_79_order_3007,run_29_init_109_order_2003,0.7843333333333332,0.6763333333333332,0.6066666666666667,0.8091666666666667,1.0,0.9794348205509941
integrated_gradients,proxy_concept_vmd,absolute,run_21_init_79_order_3007,run_30_init_109_order_3007,0.7589999999999998,0.6403333333333333,0.5483333333333333,0.7981666666666666,1.0,0.9786821758826124
integrated_gradients,proxy_concept_vmd,absolute,run_22_init_83_order_1001,run_23_init_83_order_2003,0.8398333333333332,0.745,0.74,0.8086666666666666,1.0,0.9853552018472365
integrated_gradients,proxy_concept_vmd,absolute,run_22_init_83_order_1001,run_24_init_83_order_3007,0.9621666666666666,0.9296666666666666,0.9016666666666666,0.9575,1.0,0.9990005594295315
integrated_gradients,proxy_concept_vmd,absolute,run_22_init_83_order_1001,run_25_init_97_order_1001,0.7944999999999998,0.6966666666666667,0.5383333333333333,0.8518333333333333,1.0,0.9669678530348953
